IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
120213965,DRUG/NARCOTIC,POSSESSION OF OPIATES,Thursday,03/15/2012 07:00 AM +0000,17:23,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.408811191848,37.7810982929077,"37.7810982929077, -122.408811191848"
120213965,OTHER OFFENSES,PAROLE VIOLATION,Thursday,03/15/2012 07:00 AM +0000,17:23,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.408811191848,37.7810982929077,"37.7810982929077, -122.408811191848"
120213971,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Thursday,03/15/2012 07:00 AM +0000,17:55,NORTHERN,NONE,VANNESS AV / EDDY ST,-122.420818330445,37.7828946450912,"37.7828946450912, -122.420818330445"
120213993,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/15/2012 07:00 AM +0000,17:15,PARK,NONE,FULTON ST / PIERCE ST,-122.434865853498,37.7772809749441,"37.7772809749441, -122.434865853498"
120214208,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,03/10/2012 08:00 AM +0000,14:00,BAYVIEW,NONE,700 Block of SILLIMAN ST,-122.41200226013,37.7293961519352,"37.7293961519352, -122.41200226013"
120214220,NON-CRIMINAL,AIDED CASE,Thursday,03/15/2012 07:00 AM +0000,18:20,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"37.7752316978114, -122.403742962696"
120214258,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,03/15/2012 07:00 AM +0000,17:30,SOUTHERN,NONE,400 Block of BRANNAN ST,-122.396380756995,37.778495014316,"37.778495014316, -122.396380756995"
120214286,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Thursday,03/15/2012 07:00 AM +0000,19:30,NORTHERN,NONE,VANNESS AV / EDDY ST,-122.420818330445,37.7828946450912,"37.7828946450912, -122.420818330445"
120214355,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,03/15/2012 07:00 AM +0000,10:00,SOUTHERN,NONE,200 Block of BERRY ST,-122.393888873808,37.7753204221342,"37.7753204221342, -122.393888873808"
120214480,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,03/15/2012 07:00 AM +0000,21:18,PARK,NONE,100 Block of ULLOA ST,-122.45528051564,37.7442284571991,"37.7442284571991, -122.45528051564"
120214521,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,03/15/2012 07:00 AM +0000,18:00,NORTHERN,NONE,CHURCH ST / MARKET ST,-122.428950032727,37.7675027326801,"37.7675027326801, -122.428950032727"
120214537,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,03/15/2012 07:00 AM +0000,22:16,CENTRAL,"ARREST, CITED",BUSH ST / POWELL ST,-122.408787528948,37.7901578215257,"37.7901578215257, -122.408787528948"
120214593,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,03/15/2012 07:00 AM +0000,22:35,NORTHERN,"ARREST, CITED",SUTTER ST / LARKIN ST,-122.418467747931,37.7879652569797,"37.7879652569797, -122.418467747931"
120214640,LARCENY/THEFT,GRAND THEFT BICYCLE,Friday,03/16/2012 07:00 AM +0000,19:12,SOUTHERN,NONE,0 Block of NEWMONTGOMERY ST,-122.400785074146,37.7877252445156,"37.7877252445156, -122.400785074146"
120214662,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,03/15/2012 07:00 AM +0000,23:29,TENDERLOIN,PSYCHOPATHIC CASE,300 Block of OFARRELL ST,-122.410544839045,37.7862067480409,"37.7862067480409, -122.410544839045"
120214719,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,03/16/2012 07:00 AM +0000,00:25,SOUTHERN,"ARREST, CITED",6TH ST / CLEMENTINA ST,-122.406166691396,37.7789434105098,"37.7789434105098, -122.406166691396"
120214731,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,03/15/2012 07:00 AM +0000,23:30,BAYVIEW,NONE,300 Block of THORNTON AV,-122.396230052768,37.7312579698834,"37.7312579698834, -122.396230052768"
120214747,WARRANTS,WARRANT ARREST,Friday,03/16/2012 07:00 AM +0000,00:23,BAYVIEW,"ARREST, BOOKED",GRIFFITH ST / NAVY RD,-122.37854421405,37.7289426950962,"37.7289426950962, -122.37854421405"
120214822,WARRANTS,WARRANT ARREST,Friday,03/16/2012 07:00 AM +0000,02:00,BAYVIEW,"ARREST, BOOKED",CRISP RD / QUESADA AV,-122.381693766653,37.7278046542561,"37.7278046542561, -122.381693766653"
120214941,ASSAULT,BATTERY,Friday,03/16/2012 07:00 AM +0000,05:30,BAYVIEW,NONE,3RD ST / LECONTE AV,-122.397480899382,37.7188354421048,"37.7188354421048, -122.397480899382"
126034183,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/12/2012 07:00 AM +0000,17:30,SOUTHERN,NONE,800 Block of MISSION ST,-122.4049702326,37.7838778192476,"37.7838778192476, -122.4049702326"
126034199,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/13/2012 07:00 AM +0000,17:15,SOUTHERN,NONE,9TH ST / BRYANT ST,-122.408534526845,37.7712906694516,"37.7712906694516, -122.408534526845"
126034202,NON-CRIMINAL,LOST PROPERTY,Tuesday,03/13/2012 07:00 AM +0000,19:00,SOUTHERN,NONE,MARKET ST / 2ND ST,-122.401378067544,37.7892639310458,"37.7892639310458, -122.401378067544"
126034218,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/13/2012 07:00 AM +0000,00:01,SOUTHERN,NONE,GUERRERO ST / MARKET ST,-122.424854040258,37.7707478792596,"37.7707478792596, -122.424854040258"
126034224,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/13/2012 07:00 AM +0000,19:30,SOUTHERN,NONE,5TH ST / FOLSOM ST,-122.403390364796,37.7802655777189,"37.7802655777189, -122.403390364796"
126034230,FRAUD,"FORGERY, CREDIT CARD",Friday,03/09/2012 08:00 AM +0000,10:15,SOUTHERN,NONE,400 Block of MARKET ST,-122.39846068839,37.7915146912371,"37.7915146912371, -122.39846068839"
126034246,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,03/10/2012 08:00 AM +0000,00:01,SOUTHERN,NONE,FREMONT ST / FOLSOM ST,-122.393599296214,37.7879964380876,"37.7879964380876, -122.393599296214"
126034252,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,03/12/2012 07:00 AM +0000,16:00,SOUTHERN,NONE,0 Block of ELGINPARK ST,-122.42332678086,37.7712392875461,"37.7712392875461, -122.42332678086"
126034268,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,03/07/2012 08:00 AM +0000,19:45,RICHMOND,NONE,2800 Block of GOLDEN GATE AV,-122.457121457673,37.7762505559143,"37.7762505559143, -122.457121457673"
126034274,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,03/10/2012 08:00 AM +0000,13:00,RICHMOND,NONE,2900 Block of ANZA ST,-122.479484816999,37.7785057518348,"37.7785057518348, -122.479484816999"
126034280,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/09/2012 08:00 AM +0000,23:00,RICHMOND,NONE,BALBOA ST / 38TH AV,-122.498383787758,37.7756637242894,"37.7756637242894, -122.498383787758"
126034296,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,03/10/2012 08:00 AM +0000,17:00,RICHMOND,NONE,700 Block of ARGUELLO BL,-122.458375075534,37.7763039819384,"37.7763039819384, -122.458375075534"
126034309,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,03/10/2012 08:00 AM +0000,20:30,RICHMOND,NONE,3500 Block of CLAY ST,-122.450888193651,37.7884831683215,"37.7884831683215, -122.450888193651"
126034315,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,03/06/2012 08:00 AM +0000,08:30,RICHMOND,NONE,2900 Block of JACKSON ST,-122.444286155384,37.7911972799465,"37.7911972799465, -122.444286155384"
126034321,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,03/11/2012 08:00 AM +0000,11:00,RICHMOND,NONE,300 Block of 20TH AV,-122.479503317664,37.7814658625014,"37.7814658625014, -122.479503317664"
126034337,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,03/11/2012 08:00 AM +0000,17:00,RICHMOND,NONE,MARTIN LUTHER KING JR DR / 9TH AV,-122.466429551488,37.7664741386096,"37.7664741386096, -122.466429551488"
126034343,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/11/2012 08:00 AM +0000,20:00,RICHMOND,NONE,15TH AV / GEARY BL,-122.473984424285,37.7805743130102,"37.7805743130102, -122.473984424285"
126034359,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/13/2012 07:00 AM +0000,08:45,RICHMOND,NONE,ELCAMINODELMAR ST / SEALROCK DR,-122.509879755401,37.780624347663,"37.780624347663, -122.509879755401"
126034365,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/12/2012 07:00 AM +0000,19:00,RICHMOND,NONE,FULTON ST / 15TH AV,-122.473428264221,37.7730597335663,"37.7730597335663, -122.473428264221"
126034371,NON-CRIMINAL,LOST PROPERTY,Tuesday,03/13/2012 07:00 AM +0000,19:30,RICHMOND,NONE,GEARY BL / 2ND AV,-122.460001593108,37.7812114079396,"37.7812114079396, -122.460001593108"
126034387,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,03/06/2012 08:00 AM +0000,20:00,RICHMOND,NONE,400 Block of CLEMENT ST,-122.463789596372,37.7829346954267,"37.7829346954267, -122.463789596372"
126034393,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,03/13/2012 07:00 AM +0000,20:40,SOUTHERN,NONE,11TH ST / FOLSOM ST,-122.41402726269,37.7718636177154,"37.7718636177154, -122.41402726269"
126034406,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,03/13/2012 07:00 AM +0000,16:30,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401495999275,37.7841738410027,"37.7841738410027, -122.401495999275"
126034412,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/09/2012 08:00 AM +0000,17:30,SOUTHERN,NONE,0 Block of HARRIET ST,-122.407184154857,37.7789552011679,"37.7789552011679, -122.407184154857"
126034428,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/14/2012 07:00 AM +0000,01:00,SOUTHERN,NONE,SHERMAN ST / HARRISON ST,-122.405479270758,37.7761609195794,"37.7761609195794, -122.405479270758"
126034434,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,03/14/2012 07:00 AM +0000,08:20,SOUTHERN,NONE,MARKET ST / 11TH ST,-122.418698328939,37.7755894130051,"37.7755894130051, -122.418698328939"
126034456,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,03/14/2012 07:00 AM +0000,13:35,SOUTHERN,NONE,THE EMBARCADERONORTH ST / MARKET ST,-122.393983685228,37.795060765295,"37.795060765295, -122.393983685228"
126034462,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/14/2012 07:00 AM +0000,21:45,SOUTHERN,NONE,12TH ST / FOLSOM ST,-122.41499891318,37.7708946575771,"37.7708946575771, -122.41499891318"
126034478,NON-CRIMINAL,LOST PROPERTY,Friday,03/02/2012 08:00 AM +0000,16:00,SOUTHERN,NONE,1000 Block of MARKET ST,-122.4112948819,37.7813955171953,"37.7813955171953, -122.4112948819"
126034490,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/13/2012 07:00 AM +0000,20:00,SOUTHERN,NONE,7TH ST / FOLSOM ST,-122.407844136792,37.7767462195389,"37.7767462195389, -122.407844136792"
126034503,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/09/2012 08:00 AM +0000,22:15,BAYVIEW,NONE,3RD ST / QUESADA AV,-122.391245623019,37.7332252032804,"37.7332252032804, -122.391245623019"
126034519,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/11/2012 08:00 AM +0000,14:40,BAYVIEW,NONE,500 Block of BAY SHORE BL,-122.406983029465,37.7381585715134,"37.7381585715134, -122.406983029465"
126034553,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/12/2012 07:00 AM +0000,23:30,BAYVIEW,NONE,800 Block of INNES AV,-122.375284259438,37.7315915855322,"37.7315915855322, -122.375284259438"
126034569,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,03/12/2012 07:00 AM +0000,08:30,BAYVIEW,NONE,TEXAS ST / 20TH ST,-122.395316731003,37.7600850426839,"37.7600850426839, -122.395316731003"
126034575,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Tuesday,03/13/2012 07:00 AM +0000,12:00,INGLESIDE,NONE,POTRERO AV / CESAR CHAVEZ ST,-122.405096871916,37.7491100050973,"37.7491100050973, -122.405096871916"
126034597,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/13/2012 07:00 AM +0000,03:00,BAYVIEW,NONE,2000 Block of 19TH ST,-122.40239085895,37.7609070381328,"37.7609070381328, -122.40239085895"
126034600,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/13/2012 07:00 AM +0000,20:00,BAYVIEW,NONE,26TH ST / DEHARO ST,-122.400219577093,37.7507544936623,"37.7507544936623, -122.400219577093"
126033000,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,03/08/2012 08:00 AM +0000,05:30,SOUTHERN,NONE,500 Block of MARKET ST,-122.401203664027,37.7893540205528,"37.7893540205528, -122.401203664027"
126033016,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/09/2012 08:00 AM +0000,09:30,SOUTHERN,NONE,3RD ST / HOWARD ST,-122.400473580152,37.7850290611874,"37.7850290611874, -122.400473580152"
126033022,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,03/10/2012 08:00 AM +0000,13:00,MISSION,NONE,HARRISON ST / 14TH ST,-122.413398253422,37.7686709269248,"37.7686709269248, -122.413398253422"
126033038,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,03/10/2012 08:00 AM +0000,13:40,SOUTHERN,NONE,MARKET ST / THE EMBARCADEROSOUTH ST,-122.393983685228,37.795060765295,"37.795060765295, -122.393983685228"
126033044,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,03/10/2012 08:00 AM +0000,19:15,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / HARRISON ST,-122.388485562387,37.789572762563,"37.789572762563, -122.388485562387"
126033050,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,03/10/2012 08:00 AM +0000,22:00,SOUTHERN,NONE,HARRISON ST / 8TH ST,-122.408518394535,37.773760403167,"37.773760403167, -122.408518394535"
126033066,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,03/07/2012 08:00 AM +0000,17:00,INGLESIDE,NONE,0 Block of STILL ST,-122.42996862804,37.7318352897435,"37.7318352897435, -122.42996862804"
126033072,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,03/09/2012 08:00 AM +0000,17:00,INGLESIDE,NONE,400 Block of ANDERSON ST,-122.415446915878,37.7375306998263,"37.7375306998263, -122.415446915878"
126033088,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,03/10/2012 08:00 AM +0000,11:15,INGLESIDE,NONE,1300 Block of MANSELL ST,-122.414150598972,37.7181671839708,"37.7181671839708, -122.414150598972"
126033094,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,03/08/2012 08:00 AM +0000,20:00,INGLESIDE,NONE,100 Block of MOFFITT ST,-122.434280025974,37.738288774479,"37.738288774479, -122.434280025974"
126033113,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,03/10/2012 08:00 AM +0000,03:00,TARAVAL,NONE,2200 Block of ORTEGA ST,-122.4873427115,37.7519988081599,"37.7519988081599, -122.4873427115"
126033129,NON-CRIMINAL,LOST PROPERTY,Tuesday,03/06/2012 08:00 AM +0000,09:00,CENTRAL,NONE,MARKET ST / MONTGOMERY ST,-122.402070243227,37.7887198688133,"37.7887198688133, -122.402070243227"
126033135,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,03/06/2012 08:00 AM +0000,21:00,TARAVAL,NONE,2300 Block of 24TH AV,-122.481259266514,37.7438331874284,"37.7438331874284, -122.481259266514"
126033141,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,03/06/2012 08:00 AM +0000,21:05,CENTRAL,NONE,700 Block of POST ST,-122.414575968738,37.7874732433706,"37.7874732433706, -122.414575968738"
126033163,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/08/2012 08:00 AM +0000,01:45,CENTRAL,NONE,JACKSON ST / COLUMBUS AV,-122.404417620748,37.7963018735739,"37.7963018735739, -122.404417620748"
126033179,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,03/08/2012 08:00 AM +0000,07:30,CENTRAL,NONE,0 Block of MONTGOMERY ST,-122.402168088575,37.7893117469391,"37.7893117469391, -122.402168088575"
126033185,NON-CRIMINAL,LOST PROPERTY,Monday,03/05/2012 08:00 AM +0000,20:45,CENTRAL,NONE,1100 Block of GRANT AV,-122.407044147428,37.7972575944254,"37.7972575944254, -122.407044147428"
126033204,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/08/2012 08:00 AM +0000,20:20,CENTRAL,NONE,WASHINGTON ST / SANSOME ST,-122.401678386854,37.7957197884438,"37.7957197884438, -122.401678386854"
126033226,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,03/08/2012 08:00 AM +0000,16:00,CENTRAL,NONE,0 Block of NOBHILL CR,-122.410656262865,37.7909056692311,"37.7909056692311, -122.410656262865"
126033232,NON-CRIMINAL,LOST PROPERTY,Friday,03/02/2012 08:00 AM +0000,23:15,CENTRAL,NONE,800 Block of PINE ST,-122.410397418996,37.7907983851113,"37.7907983851113, -122.410397418996"
126033254,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,03/08/2012 08:00 AM +0000,20:30,CENTRAL,NONE,700 Block of POST ST,-122.413959232883,37.7875525253958,"37.7875525253958, -122.413959232883"
126033260,NON-CRIMINAL,LOST PROPERTY,Friday,03/09/2012 08:00 AM +0000,13:45,CENTRAL,NONE,2800 Block of LEAVENWORTH ST,-122.418871965511,37.8068812719486,"37.8068812719486, -122.418871965511"
126033282,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/09/2012 08:00 AM +0000,15:00,CENTRAL,NONE,LARKIN ST / PINE ST,-122.418844748098,37.7898297669592,"37.7898297669592, -122.418844748098"
126033298,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/08/2012 08:00 AM +0000,19:15,CENTRAL,NONE,CALIFORNIA ST / MONTGOMERY ST,-122.402771438385,37.7928508774587,"37.7928508774587, -122.402771438385"
126033301,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/08/2012 08:00 AM +0000,22:00,CENTRAL,NONE,1100 Block of CLAY ST,-122.412273546891,37.793537134326,"37.793537134326, -122.412273546891"
126033323,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,03/10/2012 08:00 AM +0000,23:30,CENTRAL,NONE,700 Block of LEAVENWORTH ST,-122.41501438455,37.7877495338034,"37.7877495338034, -122.41501438455"
126033339,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,03/10/2012 08:00 AM +0000,01:30,CENTRAL,NONE,400 Block of CALIFORNIA ST,-122.402195741218,37.7928906167285,"37.7928906167285, -122.402195741218"
126033345,NON-CRIMINAL,LOST PROPERTY,Friday,03/09/2012 08:00 AM +0000,16:15,CENTRAL,NONE,HYDE ST / BEACH ST,-122.420564122318,37.8066567824467,"37.8066567824467, -122.420564122318"
126033351,NON-CRIMINAL,LOST PROPERTY,Friday,03/09/2012 08:00 AM +0000,12:00,CENTRAL,NONE,GEARY ST / STOCKTON ST,-122.406592269796,37.7875673013055,"37.7875673013055, -122.406592269796"
126033367,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,03/10/2012 08:00 AM +0000,09:45,NORTHERN,NONE,LOMBARD ST / GOUGH ST,-122.427826729564,37.8008851555975,"37.8008851555975, -122.427826729564"
126033373,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,03/10/2012 08:00 AM +0000,18:20,NORTHERN,NONE,500 Block of HAYES ST,-122.425259302746,37.7765584333817,"37.7765584333817, -122.425259302746"
126033389,NON-CRIMINAL,LOST PROPERTY,Tuesday,03/06/2012 08:00 AM +0000,22:45,NORTHERN,NONE,300 Block of VANNESS AV,-122.419932083848,37.7782731762854,"37.7782731762854, -122.419932083848"
126033395,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/06/2012 08:00 AM +0000,19:45,NORTHERN,NONE,1400 Block of POST ST,-122.424890929169,37.7862264365952,"37.7862264365952, -122.424890929169"
126033408,NON-CRIMINAL,LOST PROPERTY,Saturday,03/03/2012 08:00 AM +0000,13:00,TENDERLOIN,NONE,100 Block of STOCKTON ST,-122.406400577372,37.7868225477293,"37.7868225477293, -122.406400577372"
126033414,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,03/05/2012 08:00 AM +0000,16:00,TENDERLOIN,NONE,100 Block of ELLIS ST,-122.40787313519,37.7855237048499,"37.7855237048499, -122.40787313519"
126033420,NON-CRIMINAL,LOST PROPERTY,Friday,03/02/2012 08:00 AM +0000,14:00,TENDERLOIN,NONE,100 Block of STOCKTON ST,-122.406400577372,37.7868225477293,"37.7868225477293, -122.406400577372"
126033436,NON-CRIMINAL,LOST PROPERTY,Saturday,03/03/2012 08:00 AM +0000,23:00,TENDERLOIN,NONE,100 Block of ELLIS ST,-122.408268007645,37.7854733549706,"37.7854733549706, -122.408268007645"
126033442,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,03/10/2012 08:00 AM +0000,17:00,TARAVAL,NONE,EUCALYPTUS DR / 20TH AV,-122.475924960842,37.731102028826,"37.731102028826, -122.475924960842"
126033458,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/11/2012 08:00 AM +0000,15:50,TARAVAL,NONE,1000 Block of LAKE MERCED BL,-122.485375124567,37.7144675453479,"37.7144675453479, -122.485375124567"
126033464,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/02/2012 08:00 AM +0000,22:00,INGLESIDE,NONE,100 Block of JUSTIN DR,-122.42241884918,37.7338283651531,"37.7338283651531, -122.42241884918"
126033486,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,03/07/2012 08:00 AM +0000,19:00,RICHMOND,NONE,400 Block of 33RD AV,-122.493363463071,37.7811001870597,"37.7811001870597, -122.493363463071"
126033492,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/08/2012 08:00 AM +0000,09:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"37.7752316978114, -122.403742962696"
126033511,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/08/2012 08:00 AM +0000,18:40,RICHMOND,NONE,DIVISADERO ST / BUSH ST,-122.440064505046,37.7861779818819,"37.7861779818819, -122.440064505046"
126033527,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/08/2012 08:00 AM +0000,21:00,RICHMOND,NONE,FULTON ST / 18TH AV,-122.476694618875,37.7729116107214,"37.7729116107214, -122.476694618875"
126033533,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,03/04/2012 08:00 AM +0000,17:00,RICHMOND,NONE,CALIFORNIA ST / SCOTT ST,-122.438776395248,37.7882785898696,"37.7882785898696, -122.438776395248"
126033549,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/11/2012 08:00 AM +0000,21:00,RICHMOND,NONE,600 Block of 25TH AV,-122.484354660005,37.7767551930665,"37.7767551930665, -122.484354660005"
126033555,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,03/12/2012 07:00 AM +0000,10:00,RICHMOND,NONE,3200 Block of GEARY BL,-122.453411724814,37.7817211092693,"37.7817211092693, -122.453411724814"
126033561,NON-CRIMINAL,LOST PROPERTY,Monday,03/12/2012 07:00 AM +0000,14:30,RICHMOND,NONE,LAUREL ST / CALIFORNIA ST,-122.450119326028,37.7868361826384,"37.7868361826384, -122.450119326028"
126033577,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,03/11/2012 08:00 AM +0000,21:00,TARAVAL,NONE,100 Block of SAGAMORE ST,-122.457949199127,37.7115043267411,"37.7115043267411, -122.457949199127"
126033583,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,03/05/2012 08:00 AM +0000,21:00,TARAVAL,NONE,44TH AV / LINCOLN WY,-122.504049331113,37.7642582692641,"37.7642582692641, -122.504049331113"
126033599,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,03/10/2012 08:00 AM +0000,20:00,TARAVAL,NONE,1500 Block of 18TH AV,-122.473646609902,37.7597761502238,"37.7597761502238, -122.473646609902"
126033602,NON-CRIMINAL,LOST PROPERTY,Wednesday,03/07/2012 08:00 AM +0000,20:30,NORTHERN,NONE,2900 Block of WEBSTER ST,-122.43390980452,37.7973806845345,"37.7973806845345, -122.43390980452"
